strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
050500011804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011805,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011806,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500021001,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101010101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101020301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010207,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010306,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010409,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010410,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010411,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010508,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010905,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010906,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010907,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010908,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101010909,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101020604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030207,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030705,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030805,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030806,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030807,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030808,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040108,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101040401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101050301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101050302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101050501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101050502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
